time_stamp, total time, scan point size, incremental time, search time, delete size, delete time, tree size st, tree size end, add point size, preprocess time
1781598766.36575627,0.00380340,14197,0.00020614,0.00000000,0,0.00000000,8691,8710,95,0.00043746
1781598766.46565270,0.00416113,14337,0.00031201,0.00000000,0,0.00000000,8710,8737,148,0.00209826
1781598766.56580949,0.00390250,14339,0.00022878,0.00000000,0,0.00000000,8737,8742,91,0.00049221
1781598766.66574454,0.00479233,14224,0.00025005,0.00000000,0,0.00000000,8742,8740,108,0.00063393
1781598766.76565385,0.00556309,14346,0.00011936,0.00000000,0,0.00000000,8740,8738,36,0.00086003
1781598766.86572433,0.00448056,14541,0.00008748,0.00000000,0,0.00000000,8738,8760,43,0.00077872
1781598766.96563411,0.00627826,14669,0.00008535,0.00000000,0,0.00000000,8760,8772,34,0.00063531
1781598767.06574965,0.00567004,14494,0.00012086,0.00000000,0,0.00000000,8772,8798,38,0.00044976
1781598767.16571212,0.00465213,14644,0.00011079,0.00000000,0,0.00000000,8798,8822,49,0.00043071
1781598767.26573777,0.00493566,14732,0.00011734,0.00000000,0,0.00000000,8822,8845,42,0.00090820
1781598767.36586499,0.00502433,14575,0.00006866,0.00000000,0,0.00000000,8845,8875,35,0.00043828
1781598767.46564794,0.00495507,14595,0.00012691,0.00000000,0,0.00000000,8875,8893,50,0.00096405
1781598767.56565022,0.00498945,14890,0.00009400,0.00000000,0,0.00000000,8893,8914,40,0.00160439
1781598767.66579986,0.00457435,14722,0.00008120,0.00000000,0,0.00000000,8914,8933,34,0.00081606
1781598767.76570177,0.00769345,14485,0.00007041,0.00000000,0,0.00000000,8933,8950,35,0.00056385
1781598767.86562252,0.00463410,14921,0.00006201,0.00000000,0,0.00000000,8950,8954,26,0.00042382
1781598767.96577501,0.00807197,14750,0.00017219,0.00000000,0,0.00000000,8954,8936,38,0.00059516
1781598768.06565166,0.00568427,14580,0.00009121,0.00000000,0,0.00000000,8936,8957,27,0.00088988
1781598768.16567779,0.00478738,14713,0.00009120,0.00000000,0,0.00000000,8957,8976,36,0.00045799
1781598768.26576948,0.00500351,14849,0.00015889,0.00000000,0,0.00000000,8976,8989,62,0.00068550
1781598768.36567593,0.00423758,14700,0.00008418,0.00000000,0,0.00000000,8989,9003,30,0.00078596
1781598768.46564555,0.00541009,14531,0.00008126,0.00000000,0,0.00000000,9003,9007,30,0.00173730
1781598768.56573725,0.00662348,14736,0.00018151,0.00000000,0,0.00000000,9007,9024,45,0.00085797
1781598768.66565156,0.00633501,14302,0.00007969,0.00000000,0,0.00000000,9024,9038,21,0.00076211
1781598768.76555657,0.00499273,14325,0.00009259,0.00000000,0,0.00000000,9038,9054,40,0.00065860
1781598768.86568928,0.00499168,14181,0.00020369,0.00000000,0,0.00000000,9054,9054,46,0.00075740
1781598768.96565318,0.00551536,14124,0.00005105,0.00000000,0,0.00000000,9054,9064,16,0.00118992
1781598769.06558895,0.00571333,14193,0.00003183,0.00000000,0,0.00000000,9064,9067,7,0.00076832
1781598769.16569042,0.00622160,14093,0.00008802,0.00000000,0,0.00000000,9067,9052,20,0.00078567
1781598769.26558161,0.00399034,14168,0.00003094,0.00000000,0,0.00000000,9052,9059,13,0.00091778
1781598769.36555099,0.00724331,14099,0.00004758,0.00000000,0,0.00000000,9059,9062,16,0.00075992
1781598769.46572161,0.00673451,14096,0.00005396,0.00000000,0,0.00000000,9062,9070,17,0.00162052
1781598769.56565738,0.00453299,14337,0.00003794,0.00000000,0,0.00000000,9070,9070,9,0.00083248
1781598769.66575646,0.00557946,14089,0.00008387,0.00000000,0,0.00000000,9070,9042,9,0.00165375
1781598769.76569223,0.00439718,13942,0.00003341,0.00000000,0,0.00000000,9042,9052,18,0.00100260
1781598769.86561298,0.00444425,14150,0.00002157,0.00000000,0,0.00000000,9052,9060,11,0.00099389
1781598769.96569014,0.00440204,14272,0.00002939,0.00000000,0,0.00000000,9060,9062,12,0.00076901
1781598770.06569266,0.00477974,14038,0.00004015,0.00000000,0,0.00000000,9062,9069,13,0.00074849
1781598770.16562581,0.00444480,14123,0.00003030,0.00000000,0,0.00000000,9069,9077,14,0.00100628
1781598770.26557088,0.00486458,14268,0.00002488,0.00000000,0,0.00000000,9077,9083,14,0.00072330
1781598770.36567044,0.00411562,14016,0.00003438,0.00000000,0,0.00000000,9083,9090,12,0.00052364
1781598770.46562004,0.00440478,14046,0.00004220,0.00000000,0,0.00000000,9090,9081,15,0.00061479
1781598770.56571746,0.00561135,14171,0.00002884,0.00000000,0,0.00000000,9081,9086,8,0.00075076
1781598770.66568661,0.00479483,14078,0.00004968,0.00000000,0,0.00000000,9086,9094,14,0.00114722
1781598770.76554585,0.00415865,13955,0.00004381,0.00000000,0,0.00000000,9094,9083,15,0.00047186
1781598770.86559415,0.00406963,14091,0.00005627,0.00000000,0,0.00000000,9083,9084,21,0.00124593
1781598770.96564102,0.00405911,14159,0.00004816,0.00000000,0,0.00000000,9084,9089,24,0.00046291
1781598771.06559968,0.00408480,13847,0.00002514,0.00000000,0,0.00000000,9089,9098,12,0.00086257
1781598771.16551042,0.00629046,13999,0.00002026,0.00000000,0,0.00000000,9098,9101,9,0.00047262
1781598771.26565838,0.00428706,14031,0.00002524,0.00000000,0,0.00000000,9101,9107,10,0.00053027
1781598771.36559939,0.00431176,13851,0.00003177,0.00000000,0,0.00000000,9107,9113,10,0.00060101
1781598771.46556783,0.00447226,13865,0.00003294,0.00000000,0,0.00000000,9113,9110,8,0.00110812
1781598771.56564474,0.00425877,13797,0.00005977,0.00000000,0,0.00000000,9110,9121,26,0.00070575
1781598771.66562200,0.00428383,13918,0.00005508,0.00000000,0,0.00000000,9121,9134,15,0.00072588
1781598771.76568556,0.00433111,13678,0.00006932,0.00000000,0,0.00000000,9134,9137,21,0.00045067
1781598771.86570430,0.00429281,13526,0.00006454,0.00000000,0,0.00000000,9137,9149,23,0.00108773
1781598771.96556640,0.00458216,13606,0.00006033,0.00000000,0,0.00000000,9149,9157,26,0.00077403
1781598772.06552315,0.00408973,13359,0.00002744,0.00000000,0,0.00000000,9157,9161,7,0.00050183
1781598772.16553497,0.00477759,13279,0.00007448,0.00000000,0,0.00000000,9161,9168,25,0.00076258
1781598772.26557755,0.00403771,13250,0.00003810,0.00000000,0,0.00000000,9168,9169,12,0.00129095
1781598772.36546826,0.00347005,13338,0.00004427,0.00000000,0,0.00000000,9169,9173,18,0.00061729
1781598772.46559548,0.00407928,13178,0.00003459,0.00000000,0,0.00000000,9173,9185,17,0.00050113
1781598772.56546187,0.00417154,13138,0.00002443,0.00000000,0,0.00000000,9185,9193,9,0.00113264
1781598772.66553307,0.00472915,13132,0.00003110,0.00000000,0,0.00000000,9193,9196,14,0.00068281
1781598772.76544118,0.00332468,13009,0.00003990,0.00000000,0,0.00000000,9196,9190,13,0.00076787
1781598772.86556149,0.00392226,12860,0.00003731,0.00000000,0,0.00000000,9190,9193,10,0.00061067
1781598772.96562171,0.00444379,12688,0.00004185,0.00000000,0,0.00000000,9193,9198,13,0.00068426
1781598773.06553245,0.00450419,12786,0.00002900,0.00000000,0,0.00000000,9198,9205,11,0.00055184
1781598773.16544771,0.00416270,12734,0.00006649,0.00000000,0,0.00000000,9205,9207,22,0.00084796
1781598773.26560593,0.00396195,12545,0.00003271,0.00000000,0,0.00000000,9207,9217,17,0.00042802
1781598773.36560583,0.00380400,12626,0.00003704,0.00000000,0,0.00000000,9217,9218,17,0.00059304
1781598773.46558285,0.00371859,12674,0.00002102,0.00000000,0,0.00000000,9218,9222,14,0.00072810
1781598773.56546807,0.00381299,12629,0.00003508,0.00000000,0,0.00000000,9222,9225,10,0.00044518
1781598773.66548038,0.00492903,12817,0.00007954,0.00000000,0,0.00000000,9225,9226,22,0.00040617
1781598773.76547909,0.00331754,13093,0.00003912,0.00000000,0,0.00000000,9226,9227,13,0.00120946
1781598773.86561966,0.00423194,12939,0.00004625,0.00000000,0,0.00000000,9227,9233,16,0.00059967
1781598773.96550512,0.00346120,12655,0.00017061,0.00000000,0,0.00000000,9233,9141,26,0.00067044
1781598774.06555009,0.00491169,12801,0.00004224,0.00000000,0,0.00000000,9141,9149,12,0.00131294
1781598774.16623855,0.00513127,12656,0.00010589,0.00000000,0,0.00000000,9149,9155,23,0.00084655
1781598774.26558757,0.00456960,12399,0.00006806,0.00000000,0,0.00000000,9155,9169,18,0.00042407
1781598774.36542130,0.00474445,12682,0.00004579,0.00000000,0,0.00000000,9169,9178,16,0.00063815
1781598774.46548891,0.00386725,12848,0.00003168,0.00000000,0,0.00000000,9178,9181,9,0.00073026
1781598774.56549358,0.00479185,12750,0.00014748,0.00000000,0,0.00000000,9181,9190,17,0.00075694
1781598774.66557598,0.00443009,12778,0.00008090,0.00000000,0,0.00000000,9190,9199,24,0.00081153
1781598774.76545644,0.00347955,13109,0.00003930,0.00000000,0,0.00000000,9199,9204,14,0.00086115
1781598774.86539030,0.00572540,13133,0.00005039,0.00000000,0,0.00000000,9204,9212,12,0.00072711
1781598774.96552753,0.00451421,13087,0.00004630,0.00000000,0,0.00000000,9212,9219,15,0.00057746
1781598775.06542230,0.00354633,13462,0.00005021,0.00000000,0,0.00000000,9219,9228,21,0.00071261
1781598775.16544366,0.00407221,13488,0.00003453,0.00000000,0,0.00000000,9228,9235,16,0.00172528
1781598775.26543903,0.00350387,13435,0.00004123,0.00000000,0,0.00000000,9235,9236,19,0.00064823
1781598775.36545706,0.00477140,13381,0.00007064,0.00000000,0,0.00000000,9236,9243,21,0.00072517
1781598775.46553397,0.00516218,13602,0.00007207,0.00000000,0,0.00000000,9243,9246,19,0.00076005
1781598775.56546402,0.00405264,13604,0.00007117,0.00000000,0,0.00000000,9246,9264,25,0.00044550
1781598775.66555142,0.00540210,13544,0.00015603,0.00000000,0,0.00000000,9264,9250,19,0.00044972
1781598775.76545024,0.00545330,13342,0.00025450,0.00000000,0,0.00000000,9250,9231,19,0.00073591
1781598775.86547923,0.00473881,13487,0.00013613,0.00000000,0,0.00000000,9231,9245,27,0.00064255
1781598775.96553922,0.00357901,13214,0.00007360,0.00000000,0,0.00000000,9245,9260,34,0.00075693
1781598776.06557989,0.00507763,13153,0.00009960,0.00000000,0,0.00000000,9260,9243,18,0.00048357
1781598776.16545534,0.00539853,13382,0.00006705,0.00000000,0,0.00000000,9243,9251,20,0.00049862
1781598776.26551509,0.00504536,13159,0.00004031,0.00000000,0,0.00000000,9251,9255,16,0.00048047
1781598776.36539125,0.00541137,13184,0.00004245,0.00000000,0,0.00000000,9255,9261,11,0.00044030
1781598776.46552467,0.00453091,13091,0.00003127,0.00000000,0,0.00000000,9261,9270,12,0.00054908
1781598776.56548119,0.00505418,13239,0.00005897,0.00000000,0,0.00000000,9270,9277,23,0.00056883
1781598776.66550612,0.00618739,13020,0.00007122,0.00000000,0,0.00000000,9277,9285,17,0.00048218
1781598776.76550317,0.00571780,13156,0.00016827,0.00000000,0,0.00000000,9285,9258,26,0.00072671
1781598776.86550474,0.00525682,13381,0.00008143,0.00000000,0,0.00000000,9258,9250,23,0.00161671
1781598776.96538901,0.00527763,13692,0.00003727,0.00000000,0,0.00000000,9250,9259,17,0.00104902
1781598777.06538844,0.00700913,13815,0.00008913,0.00000000,0,0.00000000,9259,9270,14,0.00042321
1781598777.16534829,0.00568207,14289,0.00002762,0.00000000,0,0.00000000,9270,9277,12,0.00096689
1781598777.26546550,0.00578719,14211,0.00004903,0.00000000,0,0.00000000,9277,9279,16,0.00081979
1781598777.36548042,0.00623135,14436,0.00013435,0.00000000,0,0.00000000,9279,9276,16,0.00044221
1781598777.46537900,0.00461603,14696,0.00004460,0.00000000,0,0.00000000,9276,9278,18,0.00070666
1781598777.56545544,0.00581758,14884,0.00004908,0.00000000,0,0.00000000,9278,9285,15,0.00076241
1781598777.66542602,0.00605921,14855,0.00014824,0.00000000,0,0.00000000,9285,9255,21,0.00076759
1781598777.76536202,0.00585479,14890,0.00006657,0.00000000,0,0.00000000,9255,9270,25,0.00065958
1781598777.86543369,0.00520013,15257,0.00007443,0.00000000,0,0.00000000,9270,9290,30,0.00154156
1781598777.96540713,0.00479033,15208,0.00003856,0.00000000,0,0.00000000,9290,9295,11,0.00051494
1781598778.06530809,0.00415262,15070,0.00004306,0.00000000,0,0.00000000,9295,9299,14,0.00113095
1781598778.16540360,0.00504812,15122,0.00003926,0.00000000,0,0.00000000,9299,9315,20,0.00086628
1781598778.26541162,0.00468281,15303,0.00005448,0.00000000,0,0.00000000,9315,9329,21,0.00067122
1781598778.36529946,0.00418623,15168,0.00004057,0.00000000,0,0.00000000,9329,9336,14,0.00043506
1781598778.46546531,0.00429034,15177,0.00005659,0.00000000,0,0.00000000,9336,9340,20,0.00048800
1781598778.56539297,0.00423414,15206,0.00003594,0.00000000,0,0.00000000,9340,9346,17,0.00054411
1781598778.66530395,0.00538481,15042,0.00008818,0.00000000,0,0.00000000,9346,9327,23,0.00045243
1781598778.76533985,0.00688075,14992,0.00006444,0.00000000,0,0.00000000,9327,9342,20,0.00070916
1781598778.86540413,0.00848943,15185,0.00016399,0.00000000,0,0.00000000,9342,9319,23,0.00051741
1781598778.96549869,0.00543253,15157,0.00007301,0.00000000,0,0.00000000,9319,9322,24,0.00072359
1781598779.06542420,0.00495756,14955,0.00006195,0.00000000,0,0.00000000,9322,9337,28,0.00047816
1781598779.16539836,0.00657651,14984,0.00028094,0.00000000,0,0.00000000,9337,9335,22,0.00091461
1781598779.26531219,0.00651536,15200,0.00009798,0.00000000,0,0.00000000,9335,9328,23,0.00117900
1781598779.36544800,0.00526851,15152,0.00013492,0.00000000,0,0.00000000,9328,9270,28,0.00106262
1781598779.46537328,0.00503407,15041,0.00012125,0.00000000,0,0.00000000,9270,9278,32,0.00094827
1781598779.56530070,0.00621687,15071,0.00008704,0.00000000,0,0.00000000,9278,9289,32,0.00073919
1781598779.66538811,0.00528136,15226,0.00013885,0.00000000,0,0.00000000,9289,9315,57,0.00074568
1781598779.76539278,0.00604062,15033,0.00016704,0.00000000,0,0.00000000,9315,9342,48,0.00078034
1781598779.86527991,0.00522238,15050,0.00016944,0.00000000,0,0.00000000,9342,9361,67,0.00064540
1781598779.96543717,0.00667024,15003,0.00047565,0.00000000,0,0.00000000,9361,9401,102,0.00090945
1781598780.06538725,0.00589000,14868,0.00008875,0.00000000,0,0.00000000,9401,9415,43,0.00222862
1781598780.16529059,0.00478721,14636,0.00007078,0.00000000,0,0.00000000,9415,9430,33,0.00042799
1781598780.26416278,0.00558543,14776,0.00014871,0.00000000,0,0.00000000,9430,9422,27,0.00080633
1781598780.36535120,0.00448727,14856,0.00006282,0.00000000,0,0.00000000,9422,9432,23,0.00066043
1781598780.46524525,0.00568029,14762,0.00016000,0.00000000,0,0.00000000,9432,9436,31,0.00127892
1781598780.56539893,0.00451774,14608,0.00009385,0.00000000,0,0.00000000,9436,9434,32,0.00115366
1781598780.66532373,0.00541301,14848,0.00010952,0.00000000,0,0.00000000,9434,9428,23,0.00044745
1781598780.76543140,0.00536677,14614,0.00021650,0.00000000,0,0.00000000,9428,9432,42,0.00079728
1781598780.86521816,0.00414576,14771,0.00005331,0.00000000,0,0.00000000,9432,9437,18,0.00059672
1781598780.96533990,0.00553863,14835,0.00009703,0.00000000,0,0.00000000,9437,9456,34,0.00077092
1781598781.06542873,0.00559513,14995,0.00006604,0.00000000,0,0.00000000,9456,9458,26,0.00063892
1781598781.16533446,0.00505797,14869,0.00007627,0.00000000,0,0.00000000,9458,9466,24,0.00073726
1781598781.26532102,0.00589343,14829,0.00011542,0.00000000,0,0.00000000,9466,9483,27,0.00047400
1781598781.36523414,0.00440228,14853,0.00008934,0.00000000,0,0.00000000,9483,9500,36,0.00049162
1781598781.46519804,0.00483199,15085,0.00009428,0.00000000,0,0.00000000,9500,9514,41,0.00076936
1781598781.56528449,0.00474736,14989,0.00008288,0.00000000,0,0.00000000,9514,9517,19,0.00119718
1781598781.66520977,0.00723640,15163,0.00019940,0.00000000,0,0.00000000,9517,9529,53,0.00087127
1781598781.76532269,0.00705991,15162,0.00013652,0.00000000,0,0.00000000,9529,9527,50,0.00134260
1781598781.86532998,0.00463312,15166,0.00008116,0.00000000,0,0.00000000,9527,9553,47,0.00086444
1781598781.96536970,0.00443955,15050,0.00008649,0.00000000,0,0.00000000,9553,9570,32,0.00086182
1781598782.06532097,0.00497487,15165,0.00017354,0.00000000,0,0.00000000,9570,9588,46,0.00175710
1781598782.16535759,0.00576292,15134,0.00014473,0.00000000,0,0.00000000,9588,9593,36,0.00080192
1781598782.26517653,0.00575123,14965,0.00013014,0.00000000,0,0.00000000,9593,9611,39,0.00115740
1781598782.36536431,0.00672490,15146,0.00050769,0.00000000,0,0.00000000,9611,9602,47,0.00045974
1781598782.46530938,0.00632526,15120,0.00040510,0.00000000,0,0.00000000,9602,9623,50,0.00117385
1781598782.56521440,0.00634585,15002,0.00053701,0.00000000,0,0.00000000,9623,9602,59,0.00180125
1781598782.66522789,0.00442365,15114,0.00014819,0.00000000,0,0.00000000,9602,9620,54,0.00174542
1781598782.76522207,0.00608923,15110,0.00030763,0.00000000,0,0.00000000,9620,9630,51,0.00076391
1781598782.86534500,0.00637271,14757,0.00022498,0.00000000,0,0.00000000,9630,9652,42,0.00085459
1781598782.96532273,0.00529300,14794,0.00011049,0.00000000,0,0.00000000,9652,9677,45,0.00162737
1781598783.06523013,0.00498385,14839,0.00014234,0.00000000,0,0.00000000,9677,9706,62,0.00081492
1781598783.16515183,0.00832123,14679,0.00052417,0.00000000,0,0.00000000,9706,9682,68,0.00046441
1781598783.26528716,0.00429217,14521,0.00012578,0.00000000,0,0.00000000,9682,9724,79,0.00120029
1781598783.36528563,0.00832133,14762,0.00018240,0.00000000,0,0.00000000,9724,9756,59,0.00148346
1781598783.46535563,0.00489968,14504,0.00009690,0.00000000,0,0.00000000,9756,9789,52,0.00186810
1781598783.56531358,0.00412000,14244,0.00017513,0.00000000,0,0.00000000,9789,9807,74,0.00054072
1781598783.66519880,0.00664511,14225,0.00017170,0.00000000,0,0.00000000,9807,9834,45,0.00075532
1781598783.76520848,0.00637555,14304,0.00026939,0.00000000,0,0.00000000,9834,9841,44,0.00046772
1781598783.86531305,0.00493612,13959,0.00012177,0.00000000,0,0.00000000,9841,9863,45,0.00079272
1781598783.96529508,0.00462140,13985,0.00010939,0.00000000,0,0.00000000,9863,9871,47,0.00116601
1781598784.06532478,0.00589121,13970,0.00009494,0.00000000,0,0.00000000,9871,9885,33,0.00096636
1781598784.16527843,0.00543447,13954,0.00007569,0.00000000,0,0.00000000,9885,9884,31,0.00084011
1781598784.26521730,0.00485594,13835,0.00012129,0.00000000,0,0.00000000,9884,9887,31,0.00045244
1781598784.36520958,0.00590990,14003,0.00007794,0.00000000,0,0.00000000,9887,9876,25,0.00184338
1781598784.46518111,0.00406359,14130,0.00011323,0.00000000,0,0.00000000,9876,9857,33,0.00062470
1781598784.56522822,0.00534443,13891,0.00010748,0.00000000,0,0.00000000,9857,9861,24,0.00044481
1781598784.66522527,0.00517787,13935,0.00013745,0.00000000,0,0.00000000,9861,9853,36,0.00074680
1781598784.76523137,0.00550701,14115,0.00010252,0.00000000,0,0.00000000,9853,9859,29,0.00231102
1781598784.86523390,0.00567912,14022,0.00014680,0.00000000,0,0.00000000,9859,9864,24,0.00107874
1781598784.96516776,0.00497206,13914,0.00011427,0.00000000,0,0.00000000,9864,9857,22,0.00076410
1781598785.06522059,0.00609048,13995,0.00007934,0.00000000,0,0.00000000,9857,9863,17,0.00139224
1781598785.16519403,0.00687704,14126,0.00009502,0.00000000,0,0.00000000,9863,9871,17,0.00070768
1781598785.26526904,0.00476295,14130,0.00005521,0.00000000,0,0.00000000,9871,9871,24,0.00128822
1781598785.36518502,0.00599897,13962,0.00007683,0.00000000,0,0.00000000,9871,9856,19,0.00189869
1781598785.46516180,0.00523675,14121,0.00006480,0.00000000,0,0.00000000,9856,9857,16,0.00074067
1781598785.56517506,0.00516654,14127,0.00010827,0.00000000,0,0.00000000,9857,9869,37,0.00077764
1781598785.66534591,0.00552629,14005,0.00020121,0.00000000,0,0.00000000,9869,9899,39,0.00069032
1781598785.76516581,0.00397182,14184,0.00007715,0.00000000,0,0.00000000,9899,9887,24,0.00102853
1781598785.86529493,0.00456039,14087,0.00005571,0.00000000,0,0.00000000,9887,9882,20,0.00043464
1781598785.96518230,0.00471168,14047,0.00012245,0.00000000,0,0.00000000,9882,9882,27,0.00044392
1781598786.06522870,0.00542402,13930,0.00007713,0.00000000,0,0.00000000,9882,9893,23,0.00078228
1781598786.16516256,0.00540626,13883,0.00005445,0.00000000,0,0.00000000,9893,9898,22,0.00069414
1781598786.26520562,0.00491339,14068,0.00004356,0.00000000,0,0.00000000,9898,9903,16,0.00077410
1781598786.36521673,0.00431446,14039,0.00004169,0.00000000,0,0.00000000,9903,9916,19,0.00076764
1781598786.46530867,0.00468584,13922,0.00004847,0.00000000,0,0.00000000,9916,9935,22,0.00077181
1781598786.56523108,0.00430189,13948,0.00004140,0.00000000,0,0.00000000,9935,9941,16,0.00079641
1781598786.66520357,0.00396543,14062,0.00006870,0.00000000,0,0.00000000,9941,9954,31,0.00083027
1781598786.76523209,0.00431481,13821,0.00006043,0.00000000,0,0.00000000,9954,9959,18,0.00075662
1781598786.86518431,0.00414237,13807,0.00003764,0.00000000,0,0.00000000,9959,9967,16,0.00088860
1781598786.96512318,0.00409356,13851,0.00006173,0.00000000,0,0.00000000,9967,9973,22,0.00073344
1781598787.06519318,0.00495674,13683,0.00007892,0.00000000,0,0.00000000,9973,9976,15,0.00077387
1781598787.16527534,0.00566069,13663,0.00008352,0.00000000,0,0.00000000,9976,9984,16,0.00059594
1781598787.26536465,0.00561792,13570,0.00005723,0.00000000,0,0.00000000,9984,9966,17,0.00094568
1781598787.36527562,0.00445240,13455,0.00004352,0.00000000,0,0.00000000,9966,9979,18,0.00049573
1781598787.46513414,0.00456445,13348,0.00005863,0.00000000,0,0.00000000,9979,9981,19,0.00043788
1781598787.56517220,0.00489430,13377,0.00008763,0.00000000,0,0.00000000,9981,9978,24,0.00119467
1781598787.66521144,0.00406865,13380,0.00004742,0.00000000,0,0.00000000,9978,9979,20,0.00076080
1781598787.76533532,0.00447350,13059,0.00011763,0.00000000,0,0.00000000,9979,9982,36,0.00056503
1781598787.86514091,0.00435301,12922,0.00007713,0.00000000,0,0.00000000,9982,9975,26,0.00059422
1781598787.96525240,0.00466791,12980,0.00012239,0.00000000,0,0.00000000,9975,9984,25,0.00124045
1781598788.06524324,0.00390306,12723,0.00008029,0.00000000,0,0.00000000,9984,9991,26,0.00089750
1781598788.16514468,0.00356650,12670,0.00006445,0.00000000,0,0.00000000,9991,9985,23,0.00068457
1781598788.26522493,0.00547406,12611,0.00013712,0.00000000,0,0.00000000,9985,10007,35,0.00074941
1781598788.36515951,0.00523382,12527,0.00009530,0.00000000,0,0.00000000,10007,10012,27,0.00062765
1781598788.46512341,0.00438180,12512,0.00007382,0.00000000,0,0.00000000,10012,10015,18,0.00068510
1781598788.56523919,0.00445689,12329,0.00009292,0.00000000,0,0.00000000,10015,10010,29,0.00057168
1781598788.66530490,0.00542033,12191,0.00008271,0.00000000,0,0.00000000,10010,10021,35,0.00042296
1781598788.76529241,0.00456736,11924,0.00013604,0.00000000,0,0.00000000,10021,9983,24,0.00065661
1781598788.86525393,0.00421787,11991,0.00008480,0.00000000,0,0.00000000,9983,9974,30,0.00078519
1781598788.96533370,0.00433346,11859,0.00008015,0.00000000,0,0.00000000,9974,9982,29,0.00144246
1781598789.06530046,0.00405198,11685,0.00007181,0.00000000,0,0.00000000,9982,9980,29,0.00055707
1781598789.16518092,0.00378438,11626,0.00006051,0.00000000,0,0.00000000,9980,9992,23,0.00075640
1781598789.26531935,0.00396537,11578,0.00007512,0.00000000,0,0.00000000,9992,9990,22,0.00077726
1781598789.36530852,0.00402328,11559,0.00008591,0.00000000,0,0.00000000,9990,10008,36,0.00068705
1781598789.46515679,0.00425823,11430,0.00011351,0.00000000,0,0.00000000,10008,10023,46,0.00043973
1781598789.56514263,0.00414788,11455,0.00009231,0.00000000,0,0.00000000,10023,10045,43,0.00076338
1781598789.66529298,0.00420077,11467,0.00010818,0.00000000,0,0.00000000,10045,10057,36,0.00057317
1781598789.76521635,0.00402710,11558,0.00009898,0.00000000,0,0.00000000,10057,10078,44,0.00067410
1781598789.86512446,0.00412643,11475,0.00021220,0.00000000,0,0.00000000,10078,10064,56,0.00069527
1781598789.96527028,0.00438997,11342,0.00018089,0.00000000,0,0.00000000,10064,10089,73,0.00066481
1781598790.06528711,0.00606897,11718,0.00052417,0.00000000,0,0.00000000,10089,10056,78,0.00068864
1781598790.16514826,0.00405137,11784,0.00019245,0.00000000,0,0.00000000,10056,10116,89,0.00067741
1781598790.26524472,0.00463472,11748,0.00009609,0.00000000,0,0.00000000,10116,10140,50,0.00041379
1781598790.36570859,0.00543455,11855,0.00017248,0.00000000,0,0.00000000,10140,10155,52,0.00102232
1781598790.46512890,0.00516044,11965,0.00022351,0.00000000,0,0.00000000,10155,10169,52,0.00068365
1781598790.56520200,0.00360570,11734,0.00016734,0.00000000,0,0.00000000,10169,10189,63,0.00092204
1781598790.66521001,0.00340903,11629,0.00011443,0.00000000,0,0.00000000,10189,10225,50,0.00041707
1781598790.76530933,0.00531080,11674,0.00061670,0.00000000,0,0.00000000,10225,10222,70,0.00071017
1781598790.86517715,0.00437244,11633,0.00029398,0.00000000,0,0.00000000,10222,10195,59,0.00068675
1781598790.96519256,0.00401042,11685,0.00010809,0.00000000,0,0.00000000,10195,10227,45,0.00069988
1781598791.06515527,0.00388425,12107,0.00012165,0.00000000,0,0.00000000,10227,10269,65,0.00054318
1781598791.16522002,0.00490928,12169,0.00020385,0.00000000,0,0.00000000,10269,10282,51,0.00043689
1781598791.26519179,0.00334960,12193,0.00010698,0.00000000,0,0.00000000,10282,10282,45,0.00057236
1781598791.36527467,0.00408606,12421,0.00022081,0.00000000,0,0.00000000,10282,10125,49,0.00056179
1781598791.46517563,0.00625507,12532,0.00064571,0.00000000,0,0.00000000,10125,10095,52,0.00101328
1781598791.56517100,0.00349148,12669,0.00011195,0.00000000,0,0.00000000,10095,10135,60,0.00047929
1781598791.66532660,0.00399027,13011,0.00011035,0.00000000,0,0.00000000,10135,10165,45,0.00078700
1781598791.76520228,0.00396706,13478,0.00013560,0.00000000,0,0.00000000,10165,10187,61,0.00040872
1781598791.86515093,0.00403097,13619,0.00015407,0.00000000,0,0.00000000,10187,10211,61,0.00070704
1781598791.96512532,0.00349448,13955,0.00011493,0.00000000,0,0.00000000,10211,10259,64,0.00042308
1781598792.06527996,0.00391331,14250,0.00029349,0.00000000,0,0.00000000,10259,10276,73,0.00054051
1781598792.16519666,0.00371638,14403,0.00017981,0.00000000,0,0.00000000,10276,10318,86,0.00074520
1781598792.26531410,0.00634180,14479,0.00082909,0.00000000,0,0.00000000,10318,10351,109,0.00049953
1781598792.36520147,0.00586800,14895,0.00030395,0.00000000,0,0.00000000,10351,10402,120,0.00146314
1781598792.46575212,0.00430584,15206,0.00024783,0.00000000,0,0.00000000,10402,10442,111,0.00075740
1781598792.56530809,0.00577054,15270,0.00040777,0.00000000,0,0.00000000,10442,10482,82,0.00129810
1781598792.66522121,0.00372708,15468,0.00014391,0.00000000,0,0.00000000,10482,10514,76,0.00079720
1781598792.76571250,0.00450866,15513,0.00044396,0.00000000,0,0.00000000,10514,10503,86,0.00099594
1781598792.86564970,0.00417582,15647,0.00017091,0.00000000,0,0.00000000,10503,10557,87,0.00079476
1781598792.96532345,0.00396391,15449,0.00020459,0.00000000,0,0.00000000,10557,10584,76,0.00054625
1781598793.06565976,0.00370929,15525,0.00011373,0.00000000,0,0.00000000,10584,10626,59,0.00143278
